id,status,stage,name,ref,duration,queued_duration,created_at,failure_reason,web_url
7453878,failed,zombienet,zombienet-polkadot-functional-0004-parachains-disputes-garbage-candidate,5857,913.7178,331.9354,2024-09-27T11:20:22.932Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453878
7453877,success,zombienet,zombienet-polkadot-functional-0003-beefy-and-mmr,5857,561.1798,302.93835,2024-09-27T11:20:22.924Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453877
7453876,success,zombienet,zombienet-polkadot-functional-0002-parachains-disputes,5857,821.1532,302.49686,2024-09-27T11:20:22.916Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453876
7453875,success,zombienet,zombienet-polkadot-functional-0001-parachains-pvf,5857,784.1296,272.53073,2024-09-27T11:20:22.906Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453875
7453874,success,zombienet,zombienet-cumulus-0009-elastic_pov_recovery,5857,717.0119,242.63545,2024-09-27T11:20:22.898Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453874
7453873,success,zombienet,zombienet-cumulus-0008-elastic_authoring,5857,841.298,212.62273,2024-09-27T11:20:22.890Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453873
7453872,success,zombienet,zombienet-cumulus-0007-full_node_warp_sync,5857,510.7144,212.07274,2024-09-27T11:20:22.883Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453872
7453871,success,zombienet,zombienet-cumulus-0006-rpc_collator_builds_blocks,5857,781.2459,198.75137,2024-09-27T11:20:22.876Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453871
7453870,success,zombienet,zombienet-cumulus-0005-migrate_solo_to_para,5857,653.2076,197.30582,2024-09-27T11:20:22.869Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453870
7453869,success,zombienet,zombienet-cumulus-0004-runtime_upgrade,5857,660.8824,196.2743,2024-09-27T11:20:22.862Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453869
7453868,success,zombienet,zombienet-cumulus-0003-full_node_catching_up,5857,471.39047,195.02287,2024-09-27T11:20:22.855Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453868
7453867,success,zombienet,zombienet-cumulus-0002-pov_recovery,5857,1232.313,193.86836,2024-09-27T11:20:22.848Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453867
7453866,success,zombienet,zombienet-cumulus-0001-sync_blocks_from_tip_without_connected_collator,5857,567.4307,192.92029,2024-09-27T11:20:22.842Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453866
7453865,failed,zombienet,zombienet-substrate-0003-block-building-warp-sync,5857,448.74948,22.15478,2024-09-27T11:20:22.835Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453865
7453864,success,zombienet,zombienet-substrate-0002-validators-warp-sync,5857,462.7205,21.720001,2024-09-27T11:20:22.829Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453864
7453863,success,zombienet,zombienet-substrate-0001-basic-warp-sync,5857,365.03952,20.511953,2024-09-27T11:20:22.822Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453863
7453862,success,zombienet,zombienet-substrate-0000-block-building,5857,375.94482,19.934187,2024-09-27T11:20:22.816Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453862
7453717,success,zombienet,zombienet-parachain-template-smoke,master,215.14192,10.387409,2024-09-27T11:18:35.796Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453717
7453716,success,zombienet,zombienet-bridges-0002-free-headers-synced-while-idle,master,1127.4661,0.621908,2024-09-27T11:18:35.791Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453716
7453715,success,zombienet,zombienet-bridges-0001-asset-transfer-works,master,1051.5299,0.22158,2024-09-27T11:18:35.785Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453715
7453714,success,zombienet,zombienet-polkadot-malus-0001-dispute-valid,master,662.28613,552.85535,2024-09-27T11:18:35.778Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453714
7453713,success,zombienet,zombienet-polkadot-misc-0002-upgrade-node,master,824.7619,550.8888,2024-09-27T11:18:35.772Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453713
7453712,success,zombienet,zombienet-polkadot-misc-0001-parachains-paritydb,master,758.6902,550.26483,2024-09-27T11:18:35.765Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453712
7453711,success,zombienet,zombienet-polkadot-smoke-0005-precompile-pvf-smoke,master,793.60785,549.7808,2024-09-27T11:18:35.759Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453711
7453710,success,zombienet,zombienet-polkadot-smoke-0004-coretime-smoke-test,master,933.7248,549.3672,2024-09-27T11:18:35.752Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453710
7453709,success,zombienet,zombienet-polkadot-smoke-0003-deregister-register-validator,master,607.659,548.9207,2024-09-27T11:18:35.746Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453709
7453708,success,zombienet,zombienet-polkadot-smoke-0002-parachains-parachains-upgrade-smoke,master,522.177,548.4981,2024-09-27T11:18:35.740Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453708
7453707,success,zombienet,zombienet-polkadot-smoke-0001-parachains-smoke-test,master,362.6275,548.1134,2024-09-27T11:18:35.734Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453707
7453706,success,zombienet,zombienet-polkadot-functional-0016-approval-voting-parallel,master,1024.728,547.6207,2024-09-27T11:18:35.727Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453706
7453705,success,zombienet,zombienet-polkadot-functional-0015-coretime-shared-core,master,1005.43915,547.1417,2024-09-27T11:18:35.721Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453705
7453704,success,zombienet,zombienet-polkadot-functional-0014-chunk-fetching-network-compatibility,master,1067.4836,546.69714,2024-09-27T11:18:35.714Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453704
7453703,success,zombienet,zombienet-polkadot-functional-0013-systematic-chunk-recovery,master,940.91187,546.2696,2024-09-27T11:18:35.708Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453703
7453702,success,zombienet,zombienet-polkadot-functional-0012-spam-statement-distribution-requests,master,623.2823,545.8469,2024-09-27T11:18:35.701Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453702
7453701,success,zombienet,zombienet-polkadot-elastic-scaling-0002-elastic-scaling-doesnt-break-parachains,master,805.6373,545.4358,2024-09-27T11:18:35.695Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453701
7453700,success,zombienet,zombienet-polkadot-elastic-scaling-0001-basic-3cores-6s-blocks,master,321.41403,544.97473,2024-09-27T11:18:35.688Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453700
7453699,success,zombienet,zombienet-polkadot-functional-0011-async-backing-6-seconds-rate,master,878.8367,544.46924,2024-09-27T11:18:35.681Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453699
7453698,success,zombienet,zombienet-polkadot-functional-0010-validator-disabling,master,687.91003,543.9911,2024-09-27T11:18:35.674Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453698
7453697,success,zombienet,zombienet-polkadot-functional-0009-approval-voting-coalescing,master,898.35815,543.54425,2024-09-27T11:18:35.668Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453697
7453696,failed,zombienet,zombienet-polkadot-functional-0008-dispute-old-finalized,master,528.1843,19.664963,2024-09-27T11:18:35.661Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453696
7453695,success,zombienet,zombienet-polkadot-functional-0007-dispute-freshly-finalized,master,698.7474,19.249157,2024-09-27T11:18:35.655Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453695
7453694,failed,zombienet,zombienet-polkadot-functional-0006-parachains-max-tranche0,master,535.3317,18.880762,2024-09-27T11:18:35.649Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453694
7453693,success,zombienet,zombienet-polkadot-functional-0004-parachains-disputes-garbage-candidate,master,626.03815,18.470087,2024-09-27T11:18:35.643Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453693
7453692,failed,zombienet,zombienet-polkadot-functional-0003-beefy-and-mmr,master,583.9263,18.050686,2024-09-27T11:18:35.637Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453692
7453691,success,zombienet,zombienet-polkadot-functional-0002-parachains-disputes,master,933.5632,17.663893,2024-09-27T11:18:35.631Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453691
7453690,failed,zombienet,zombienet-polkadot-functional-0001-parachains-pvf,master,504.38098,17.22484,2024-09-27T11:18:35.625Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453690
7453689,failed,zombienet,zombienet-cumulus-0009-elastic_pov_recovery,master,551.9054,16.790531,2024-09-27T11:18:35.619Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453689
7453688,failed,zombienet,zombienet-cumulus-0008-elastic_authoring,master,527.4953,16.385035,2024-09-27T11:18:35.614Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453688
7453687,failed,zombienet,zombienet-cumulus-0007-full_node_warp_sync,master,518.98254,15.931433,2024-09-27T11:18:35.608Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453687
7453686,success,zombienet,zombienet-cumulus-0006-rpc_collator_builds_blocks,master,847.03534,15.518566,2024-09-27T11:18:35.602Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453686
7453685,failed,zombienet,zombienet-cumulus-0005-migrate_solo_to_para,master,555.0573,15.049336,2024-09-27T11:18:35.596Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453685
7453684,failed,zombienet,zombienet-cumulus-0004-runtime_upgrade,master,513.4122,14.650192,2024-09-27T11:18:35.590Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453684
7453683,failed,zombienet,zombienet-cumulus-0003-full_node_catching_up,master,187.07735,14.16858,2024-09-27T11:18:35.584Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453683
7453682,success,zombienet,zombienet-cumulus-0002-pov_recovery,master,1512.547,13.731625,2024-09-27T11:18:35.579Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453682
7453681,success,zombienet,zombienet-cumulus-0001-sync_blocks_from_tip_without_connected_collator,master,527.3357,13.349651,2024-09-27T11:18:35.573Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453681
7453680,success,zombienet,zombienet-substrate-0003-block-building-warp-sync,master,421.42264,379.12463,2024-09-27T11:18:35.568Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453680
7453679,success,zombienet,zombienet-substrate-0002-validators-warp-sync,master,474.58224,349.2748,2024-09-27T11:18:35.562Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453679
7453678,success,zombienet,zombienet-substrate-0001-basic-warp-sync,master,310.42392,315.80112,2024-09-27T11:18:35.556Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453678
7453677,success,zombienet,zombienet-substrate-0000-block-building,master,380.15622,160.85997,2024-09-27T11:18:35.550Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453677
7453629,success,zombienet,zombienet-parachain-template-smoke,5553,213.18065,4.572469,2024-09-27T11:17:33.423Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453629
7453628,success,zombienet,zombienet-bridges-0002-free-headers-synced-while-idle,5553,1065.9972,2.858683,2024-09-27T11:17:33.416Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453628
7453627,success,zombienet,zombienet-bridges-0001-asset-transfer-works,5553,955.92487,2.544487,2024-09-27T11:17:33.410Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453627
7453626,failed,zombienet,zombienet-polkadot-malus-0001-dispute-valid,5553,534.4417,34.719864,2024-09-27T11:17:33.403Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453626
7453625,failed,zombienet,zombienet-polkadot-misc-0002-upgrade-node,5553,507.21274,34.353714,2024-09-27T11:17:33.396Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453625
7453624,failed,zombienet,zombienet-polkadot-misc-0001-parachains-paritydb,5553,533.7149,33.98781,2024-09-27T11:17:33.389Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453624
7453623,failed,zombienet,zombienet-polkadot-smoke-0005-precompile-pvf-smoke,5553,283.23798,34.407906,2024-09-27T11:17:33.381Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453623
7453622,success,zombienet,zombienet-polkadot-smoke-0004-coretime-smoke-test,5553,937.4654,33.924885,2024-09-27T11:17:33.374Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453622
7453621,success,zombienet,zombienet-polkadot-smoke-0003-deregister-register-validator,5553,734.1032,33.554893,2024-09-27T11:17:33.367Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453621
7453620,success,zombienet,zombienet-polkadot-smoke-0002-parachains-parachains-upgrade-smoke,5553,739.7466,31.939655,2024-09-27T11:17:33.360Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453620
7453619,failed,zombienet,zombienet-polkadot-smoke-0001-parachains-smoke-test,5553,284.50705,31.5138,2024-09-27T11:17:33.352Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453619
7453618,success,zombienet,zombienet-polkadot-functional-0016-approval-voting-parallel,5553,1281.8907,31.107576,2024-09-27T11:17:33.344Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453618
7453617,success,zombienet,zombienet-polkadot-functional-0015-coretime-shared-core,5553,1077.1465,30.722662,2024-09-27T11:17:33.337Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453617
7453616,failed,zombienet,zombienet-polkadot-functional-0014-chunk-fetching-network-compatibility,5553,867.0477,30.299164,2024-09-27T11:17:33.329Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453616
7453615,failed,zombienet,zombienet-polkadot-functional-0013-systematic-chunk-recovery,5553,287.51334,29.868416,2024-09-27T11:17:33.321Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453615
7453614,success,zombienet,zombienet-polkadot-functional-0012-spam-statement-distribution-requests,5553,600.61786,29.451818,2024-09-27T11:17:33.314Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453614
7453613,failed,zombienet,zombienet-polkadot-elastic-scaling-0002-elastic-scaling-doesnt-break-parachains,5553,551.0319,28.536402,2024-09-27T11:17:33.307Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453613
7453612,success,zombienet,zombienet-polkadot-elastic-scaling-0001-basic-3cores-6s-blocks,5553,541.4731,28.008465,2024-09-27T11:17:33.300Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453612
7453611,failed,zombienet,zombienet-polkadot-functional-0011-async-backing-6-seconds-rate,5553,1084.8475,27.556496,2024-09-27T11:17:33.292Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453611
7453610,failed,zombienet,zombienet-polkadot-functional-0010-validator-disabling,5553,510.40042,27.10825,2024-09-27T11:17:33.285Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453610
7453609,success,zombienet,zombienet-polkadot-functional-0009-approval-voting-coalescing,5553,1012.28284,26.615498,2024-09-27T11:17:33.278Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453609
7453608,failed,zombienet,zombienet-polkadot-functional-0008-dispute-old-finalized,5553,524.43164,26.44998,2024-09-27T11:17:33.271Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453608
7453607,success,zombienet,zombienet-polkadot-functional-0007-dispute-freshly-finalized,5553,701.4103,26.027824,2024-09-27T11:17:33.264Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453607
7453606,failed,zombienet,zombienet-polkadot-functional-0006-parachains-max-tranche0,5553,532.0657,25.592373,2024-09-27T11:17:33.257Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453606
7453605,failed,zombienet,zombienet-polkadot-functional-0004-parachains-disputes-garbage-candidate,5553,668.3474,25.089949,2024-09-27T11:17:33.250Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453605
7453604,failed,zombienet,zombienet-polkadot-functional-0003-beefy-and-mmr,5553,527.43744,24.67854,2024-09-27T11:17:33.242Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453604
7453603,failed,zombienet,zombienet-polkadot-functional-0002-parachains-disputes,5553,552.1195,24.232973,2024-09-27T11:17:33.235Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453603
7453602,failed,zombienet,zombienet-polkadot-functional-0001-parachains-pvf,5553,542.5887,23.779863,2024-09-27T11:17:33.227Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453602
7453601,failed,zombienet,zombienet-cumulus-0009-elastic_pov_recovery,5553,523.0601,23.785519,2024-09-27T11:17:33.220Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453601
7453600,success,zombienet,zombienet-cumulus-0008-elastic_authoring,5553,806.63513,22.843725,2024-09-27T11:17:33.214Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453600
7453599,failed,zombienet,zombienet-cumulus-0007-full_node_warp_sync,5553,528.18945,22.431623,2024-09-27T11:17:33.208Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453599
7453598,failed,zombienet,zombienet-cumulus-0006-rpc_collator_builds_blocks,5553,540.27,22.040783,2024-09-27T11:17:33.201Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453598
7453597,failed,zombienet,zombienet-cumulus-0005-migrate_solo_to_para,5553,530.0869,21.654009,2024-09-27T11:17:33.194Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453597
7453596,failed,zombienet,zombienet-cumulus-0004-runtime_upgrade,5553,482.97885,21.240673,2024-09-27T11:17:33.188Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453596
7453595,failed,zombienet,zombienet-cumulus-0003-full_node_catching_up,5553,542.6489,20.807573,2024-09-27T11:17:33.181Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453595
7453594,failed,zombienet,zombienet-cumulus-0002-pov_recovery,5553,298.67712,20.35828,2024-09-27T11:17:33.175Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453594
7453593,failed,zombienet,zombienet-cumulus-0001-sync_blocks_from_tip_without_connected_collator,5553,548.5087,19.13569,2024-09-27T11:17:33.168Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453593
7453592,success,zombienet,zombienet-substrate-0003-block-building-warp-sync,5553,318.53033,178.57915,2024-09-27T11:17:33.162Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453592
7453591,success,zombienet,zombienet-substrate-0002-validators-warp-sync,5553,376.22366,178.11685,2024-09-27T11:17:33.155Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453591
7453590,success,zombienet,zombienet-substrate-0001-basic-warp-sync,5553,219.907,148.15018,2024-09-27T11:17:33.149Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453590
7453589,success,zombienet,zombienet-substrate-0000-block-building,5553,321.85156,57.553917,2024-09-27T11:17:33.142Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453589
7453540,success,zombienet,zombienet-cumulus-0002-pov_recovery,5839,847.3419,27.614092,2024-09-27T11:09:49.350Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453540
7453539,success,zombienet,zombienet-polkadot-functional-0016-approval-voting-parallel,gh-readonly-queue/master/pr-5853-e85099e23c35a4614640b2c2c576f4385055033a,458.147,12.464397,2024-09-27T11:08:34.578Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453539
7453538,success,zombienet,zombienet-polkadot-functional-0013-systematic-chunk-recovery,gh-readonly-queue/master/pr-5853-e85099e23c35a4614640b2c2c576f4385055033a,576.9056,29.857412,2024-09-27T11:07:47.187Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453538
7453537,success,zombienet,zombienet-polkadot-smoke-0005-precompile-pvf-smoke,gh-readonly-queue/master/pr-5853-e85099e23c35a4614640b2c2c576f4385055033a,556.3674,28.631483,2024-09-27T11:05:48.408Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453537
7453536,success,zombienet,zombienet-polkadot-functional-0016-approval-voting-parallel,5838,432.06174,18.883902,2024-09-27T11:04:58.051Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453536
7453535,success,zombienet,zombienet-polkadot-functional-0012-spam-statement-distribution-requests,gh-readonly-queue/master/pr-5853-e85099e23c35a4614640b2c2c576f4385055033a,308.87253,21.826145,2024-09-27T11:04:25.169Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453535
7453534,success,zombienet,zombienet-polkadot-functional-0015-coretime-shared-core,gh-readonly-queue/master/pr-5853-e85099e23c35a4614640b2c2c576f4385055033a,549.65125,29.298576,2024-09-27T11:03:17.730Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453534
7453533,success,zombienet,zombienet-cumulus-0002-pov_recovery,5838,749.516,5.888534,2024-09-27T11:02:11.580Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453533
7453532,success,zombienet,zombienet-polkadot-functional-0005-parachains-disputes-past-session,5838,547.1717,23.939508,2024-09-27T11:01:53.056Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453532
7453531,success,zombienet,zombienet-polkadot-functional-0011-async-backing-6-seconds-rate,gh-readonly-queue/master/pr-5853-e85099e23c35a4614640b2c2c576f4385055033a,521.1517,10.408131,2024-09-27T11:00:36.610Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453531
7453529,failed,zombienet,zombienet-polkadot-functional-0012-spam-statement-distribution-requests,gh-readonly-queue/master/pr-5853-e85099e23c35a4614640b2c2c576f4385055033a,367.9263,29.213757,2024-09-27T10:57:47.798Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453529
7453528,failed,zombienet,zombienet-polkadot-functional-0016-approval-voting-parallel,5838,610.81696,22.74429,2024-09-27T10:54:24.238Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453528
7453527,failed,zombienet,zombienet-cumulus-0002-pov_recovery,5839,781.1191,288.35284,2024-09-27T10:48:28.557Z,script_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453527
7453526,success,zombienet,zombienet-polkadot-functional-0009-approval-voting-coalescing,5845,400.79782,26.66899,2024-09-27T10:39:31.423Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453526
7453525,success,zombienet,zombienet-polkadot-functional-0016-approval-voting-parallel,5845,423.1256,3.358051,2024-09-27T10:39:24.637Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453525
7453524,success,zombienet,zombienet-parachain-template-smoke,gh-readonly-queue/master/pr-5853-e85099e23c35a4614640b2c2c576f4385055033a,212.98767,16.496796,2024-09-27T10:34:04.102Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453524
7453523,success,zombienet,zombienet-bridges-0002-free-headers-synced-while-idle,gh-readonly-queue/master/pr-5853-e85099e23c35a4614640b2c2c576f4385055033a,985.4432,3.473885,2024-09-27T10:34:04.095Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453523
7453522,success,zombienet,zombienet-bridges-0001-asset-transfer-works,gh-readonly-queue/master/pr-5853-e85099e23c35a4614640b2c2c576f4385055033a,1001.1352,3.04158,2024-09-27T10:34:04.089Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453522
7453521,success,zombienet,zombienet-polkadot-malus-0001-dispute-valid,gh-readonly-queue/master/pr-5853-e85099e23c35a4614640b2c2c576f4385055033a,397.6614,554.45154,2024-09-27T10:34:04.081Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453521
7453520,success,zombienet,zombienet-polkadot-misc-0002-upgrade-node,gh-readonly-queue/master/pr-5853-e85099e23c35a4614640b2c2c576f4385055033a,451.61935,554.0354,2024-09-27T10:34:04.072Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453520
7453519,success,zombienet,zombienet-polkadot-misc-0001-parachains-paritydb,gh-readonly-queue/master/pr-5853-e85099e23c35a4614640b2c2c576f4385055033a,395.9571,553.6485,2024-09-27T10:34:04.064Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453519
7453518,failed,zombienet,zombienet-polkadot-smoke-0005-precompile-pvf-smoke,gh-readonly-queue/master/pr-5853-e85099e23c35a4614640b2c2c576f4385055033a,781.13885,553.23444,2024-09-27T10:34:04.056Z,runner_system_failure,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453518
7453517,success,zombienet,zombienet-polkadot-smoke-0004-coretime-smoke-test,gh-readonly-queue/master/pr-5853-e85099e23c35a4614640b2c2c576f4385055033a,434.61133,526.3686,2024-09-27T10:34:04.048Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453517
7453516,success,zombienet,zombienet-polkadot-smoke-0003-deregister-register-validator,gh-readonly-queue/master/pr-5853-e85099e23c35a4614640b2c2c576f4385055033a,506.2098,525.8863,2024-09-27T10:34:04.039Z,,https://gitlab.parity.io/parity/mirrors/polkadot-sdk/-/jobs/7453516
